method,pos_file,neg_file,no_selected_kmers,kmers_length,combination_distance, preselect_method,svm_select_method,no_fold,ROC AUC,PR AUC
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,100,tTest,2-n,5,0.782151,0.310730
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,100,infoGain,2+n,5,0.855247,0.441366
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,100,infoGain,2+-n,5,0.869455,0.469842
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,100,infoGain,2-n,5,0.816267,0.344615
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,100,Fisher,2+n,5,0.879454,0.502265
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,100,Fisher,2+-n,5,0.873962,0.489718
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,100,Fisher,2-n,5,0.816778,0.353232
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,100,svm,2+n,5,0.870276,0.469789
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,100,svm,2+-n,5,0.873616,0.484501
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,100,svm,2-n,5,0.774814,0.276954
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,100,mRMR,2n,5,0.788951,0.306950
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,100,adaboost,2n,5,0.784811,0.292008
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,100,tTest,2+n,5,0.798535,0.320382
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,100,tTest,2+-n,5,0.780200,0.305653
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,100,tTest,2-n,5,0.738077,0.235828
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,100,infoGain,2+n,5,0.776359,0.292481
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,100,infoGain,2+-n,5,0.779886,0.294422
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,100,infoGain,2-n,5,0.759770,0.243232
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,100,Fisher,2+n,5,0.777465,0.307108
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,100,Fisher,2+-n,5,0.784332,0.303612
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,100,Fisher,2-n,5,0.773913,0.263450
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,100,svm,2+n,5,0.791792,0.317580
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,100,svm,2+-n,5,0.791212,0.305178
enhancer_combined_svm,10_H3K4me2_prolCell_pos,10_H3K4me2_prolCell_nullx10,100,6,100,svm,2-n,5,0.729101,0.216444
